Subbasin ID,HRU ID,Cell Count,HRU Area (m²),HRU Area (acres),SWAT ID,MUKEY ID,Slope Class
7,1075,263,26300,6.5,43,286311,2
7,1093,30,3000,0.74,20,286311,2
7,1100,18,1800,0.44,20,286311,1
7,1108,5,500,0.12,20,286311,3
7,1114,91,9100,2.25,43,286311,3
7,1115,19,1900,0.47,43,286311,4
7,1141,163,16300,4.03,43,286226,3
7,1144,303,30300,7.49,43,286226,2
7,1146,136,13600,3.36,43,286226,1
7,1147,61,6100,1.51,43,286226,4
7,1223,598,59800,14.78,43,286229,4
7,1224,845,84500,20.88,43,286229,3
7,1225,629,62900,15.54,43,286229,2
7,1226,144,14400,3.56,43,286264,2
7,1231,270,27000,6.67,43,286229,1
7,1233,12,1200,0.3,20,286264,3
7,1234,27,2700,0.67,20,286264,2
7,1235,21,2100,0.52,20,286264,1
7,1236,46,4600,1.14,20,286229,3
7,1237,95,9500,2.35,43,286264,1
7,1245,221,22100,5.46,43,286223,2
7,1246,210,21000,5.19,43,286223,1
7,1251,177,17700,4.37,43,286223,3
7,1256,100,10000,2.47,43,286223,4
7,1261,60,6000,1.48,20,286229,4
7,1264,1,100,0.02,20,286264,4
7,1277,17,1700,0.42,20,286229,2
7,1285,86,8600,2.13,43,286264,3
7,1324,5,500,0.12,20,286229,1
7,1330,5,500,0.12,43,286307,1
7,1348,28,2800,0.69,41,286229,1
7,1359,96,9600,2.37,41,286229,3
7,1370,146,14600,3.61,41,286229,4
7,1377,107,10700,2.64,41,286227,2
7,1378,99,9900,2.45,41,286227,3
7,1379,2,200,0.05,43,286227,4
7,1380,38,3800,0.94,41,286227,4
7,1381,21,2100,0.52,20,286227,4
7,1382,88,8800,2.17,41,286229,2
7,1393,19,1900,0.47,41,286223,2
7,1409,14,1400,0.35,41,286223,3
7,1410,63,6300,1.56,41,286227,1
7,1426,153,15300,3.78,55,286223,1
7,1427,236,23600,5.83,55,286223,2
7,1441,13,1300,0.32,41,286223,4
7,1442,13,1300,0.32,20,286227,2
7,1456,29,2900,0.72,41,286296,1
7,1457,15,1500,0.37,20,286227,3
7,1467,15,1500,0.37,41,286296,3
7,1476,163,16300,4.03,55,286223,3
7,1477,22,2200,0.54,41,286296,4
7,1478,30,3000,0.74,41,286296,2
7,1542,2,200,0.05,43,286296,3
7,1543,1,100,0.02,43,286296,4
7,1544,14,1400,0.35,20,286296,4
7,1545,7,700,0.17,20,286296,3
7,1546,4,400,0.1,20,286296,1
7,1557,10,1000,0.25,20,286296,2
7,1563,8,800,0.2,20,286227,1
7,1592,1,100,0.02,20,286223,3
7,1603,1,100,0.02,20,286223,4
7,1622,16,1600,0.4,24,286223,1
7,1623,205,20500,5.07,41,286284,3
7,1633,8,800,0.2,24,286223,2
7,1634,113,11300,2.79,41,286284,4
7,1665,462,46200,11.42,41,286284,2
7,1666,402,40200,9.93,41,286284,1
7,1717,26,2600,0.64,21,286223,1
7,1718,25,2500,0.62,21,286223,2
7,1719,18,1800,0.44,21,286223,3
7,1720,10,1000,0.25,21,286223,4
7,1734,268,26800,6.62,41,286256,2
7,1735,122,12200,3.01,41,286256,1
7,1751,6,600,0.15,20,286284,1
7,1752,16,1600,0.4,20,286284,2
7,1753,392,39200,9.69,41,286256,3
7,1754,33,3300,0.82,21,286256,3
7,1770,9,900,0.22,20,286284,3
7,1771,8,800,0.2,20,286284,4
7,1772,67,6700,1.66,21,286256,2
7,1773,39,3900,0.96,21,286256,1
7,1788,20,2000,0.49,41,286223,1
7,1813,388,38800,9.59,41,286254,2
7,1814,205,20500,5.07,41,286254,3
7,1815,83,8300,2.05,41,286254,4
7,1816,22,2200,0.54,23,286256,2
7,1823,7,700,0.17,21,286254,2
7,1824,1,100,0.02,23,286284,2
7,1838,9,900,0.22,21,286254,3
7,1839,1,100,0.02,21,286254,4
7,1840,15,1500,0.37,23,286256,3
7,1849,221,22100,5.46,41,286254,1
7,1850,21,2100,0.52,23,286256,1
7,1879,702,70200,17.35,41,286256,4
7,1880,15,1500,0.37,23,286256,4
7,1903,2,200,0.05,21,286256,4
7,1918,63,6300,1.56,20,286256,2
7,1919,22,2200,0.54,20,286256,1
7,1932,31,3100,0.77,41,286307,4
7,1941,60,6000,1.48,41,286307,3
7,1959,1,100,0.02,20,286307,3
7,1960,6,600,0.15,20,286307,4
7,1968,85,8500,2.1,20,286256,3
7,1982,122,12200,3.01,41,286307,2
7,1990,42,4200,1.04,20,286256,4
7,1999,71,7100,1.75,41,286307,1
7,2049,4,400,0.1,41,286308,1
7,2053,9,900,0.22,41,286308,2
7,2056,1,100,0.02,41,286308,3
7,2072,4,400,0.1,41,286302,2
7,2073,9,900,0.22,41,286302,1
7,2077,7,700,0.17,55,286302,1
7,2081,4,400,0.1,41,286302,3
7,2096,5,500,0.12,61,286256,1
7,2105,39,3900,0.96,21,286229,1
7,2106,53,5300,1.31,21,286229,2
7,2107,44,4400,1.09,21,286226,3
7,2108,18,1800,0.44,21,286226,2
7,2109,162,16200,4.0,21,286313,2
7,2110,413,41300,10.21,21,286313,1
7,2116,66,6600,1.63,43,286254,1
7,2118,9,900,0.22,21,286229,3
7,2119,44,4400,1.09,21,286226,4
7,2120,13,1300,0.32,21,286226,1
7,2124,15,1500,0.37,43,286254,2
7,2126,442,44200,10.92,82,286313,1
7,2135,21,2100,0.52,20,286254,1
7,2136,21,2100,0.52,20,286254,2
7,2140,151,15100,3.73,82,286313,2
7,2171,39,3900,0.96,21,286313,3
7,2203,23,2300,0.57,21,286284,2
7,2204,12,1200,0.3,21,286284,3
7,2208,5,500,0.12,91,286284,2
7,2209,3,300,0.07,21,286284,4
7,2210,2,200,0.05,21,286313,4
7,2219,420,42000,10.38,43,286313,2
7,2223,50,5000,1.24,91,286284,1
7,2224,211,21100,5.21,43,286284,2
7,2225,294,29400,7.26,43,286284,1
7,2232,16,1600,0.4,55,286284,2
7,2233,10,1000,0.25,55,286284,3
7,2234,3,300,0.07,55,286284,4
7,2235,54,5400,1.33,43,286284,3
7,2243,47,4700,1.16,55,286256,3
7,2251,59,5900,1.46,55,286256,2
7,2254,378,37800,9.34,43,286313,1
7,2260,10,1000,0.25,43,286254,3
7,2261,10,1000,0.25,43,286254,4
7,2262,16,1600,0.4,20,286254,4
7,2263,16,1600,0.4,20,286254,3
7,2264,7,700,0.17,55,286256,4
7,2265,13,1300,0.32,41,286253,1
7,2267,5,500,0.12,43,286284,4
7,2274,34,3400,0.84,55,286256,1
7,2276,19,1900,0.47,43,286313,4
7,2277,162,16200,4.0,43,286313,3
7,2288,39,3900,0.96,55,286253,1
7,2289,60,6000,1.48,55,286226,1
7,2290,40,4000,0.99,55,286226,3
7,2300,122,12200,3.01,55,286209,2
7,2301,20,2000,0.49,55,286226,4
7,2308,4,400,0.1,55,286284,1
7,2310,270,27000,6.67,55,286209,1
7,2314,147,14700,3.63,41,286226,4
7,2315,47,4700,1.16,55,286226,2
7,2320,137,13700,3.39,41,286226,3
7,2321,53,5300,1.31,55,286223,4
7,2322,19,1900,0.47,11,286284,1
7,2323,47,4700,1.16,55,286209,3
7,2324,46,4600,1.14,55,286209,4
7,2332,1,100,0.02,11,286256,1
7,2333,40,4000,0.99,82,286313,3
7,2336,4,400,0.1,11,286209,2
7,2337,14,1400,0.35,11,286209,1
7,2338,572,57200,14.13,55,286234,1
7,2339,9,900,0.22,82,286313,4
7,2344,104,10400,2.57,43,286234,3
7,2345,112,11200,2.77,43,286234,2
7,2346,496,49600,12.26,55,286234,2
7,2352,123,12300,3.04,43,286234,4
7,2353,361,36100,8.92,55,286234,3
7,2359,15,1500,0.37,41,286226,1
7,2365,25,2500,0.62,20,286226,4
7,2366,56,5600,1.38,41,286226,2
7,2367,195,19500,4.82,41,286313,2
7,2368,259,25900,6.4,41,286313,1
7,2372,28,2800,0.69,20,286226,3
7,2373,4,400,0.1,55,286229,4
7,2374,170,17000,4.2,43,286234,1
7,2383,16,1600,0.4,20,286226,2
7,2384,48,4800,1.19,85,286313,2
7,2394,198,19800,4.89,85,286313,1
7,2408,72,7200,1.78,55,286240,3
7,2409,100,10000,2.47,55,286240,2
7,2410,18,1800,0.44,55,286240,1
7,2431,18,1800,0.44,22,286313,1
7,2441,14,1400,0.35,11,286234,2
7,2442,134,13400,3.31,11,286303,1
7,2443,5,500,0.12,11,286234,1
7,2448,3,300,0.07,20,286226,1
7,2449,585,58500,14.46,43,286209,2
7,2450,29,2900,0.72,41,286234,2
7,2451,160,16000,3.95,55,286234,4
7,2454,35,3500,0.86,41,286234,3
7,2455,5,500,0.12,11,286234,3
7,2456,68,6800,1.68,41,286234,4
7,2463,15,1500,0.37,11,286303,2
7,2466,35,3500,0.86,55,286298,2
7,2469,503,50300,12.43,43,286209,3
7,2470,23,2300,0.57,55,286298,3
7,2476,509,50900,12.58,43,286209,1
7,2477,31,3100,0.77,55,286298,1
7,2478,101,10100,2.5,41,286213,4
7,2479,41,4100,1.01,41,286313,3
7,2480,2,200,0.05,22,286313,2
7,2482,22,2200,0.54,41,286234,1
7,2489,55,5500,1.36,55,286233,1
7,2490,50,5000,1.24,55,286233,2
7,2491,82,8200,2.03,41,286213,3
7,2495,2,200,0.05,55,286298,4
7,2496,130,13000,3.21,41,286213,2
7,2497,3,300,0.07,11,286303,3
7,2498,21,2100,0.52,55,286282,3
7,2500,3,300,0.07,55,286282,4
7,2501,33,3300,0.82,55,286282,2
7,2502,79,7900,1.95,55,286282,1
7,2506,451,45100,11.14,43,286209,4
7,2509,1,100,0.02,43,286298,3
7,2510,85,8500,2.1,41,286213,1
7,2514,12,1200,0.3,43,286282,2
7,2515,4,400,0.1,43,286298,2
7,2516,1,100,0.02,43,286298,1
7,2525,20,2000,0.49,43,286282,1
7,2526,5,500,0.12,82,286279,1
7,2533,133,13300,3.29,43,286279,1
7,2539,298,29800,7.36,43,286213,2
7,2545,5,500,0.12,43,286282,3
7,2547,2,200,0.05,43,286298,4
7,2548,55,5500,1.36,55,286240,4
7,2549,220,22000,5.44,43,286213,1
7,2550,196,19600,4.84,43,286213,3
7,2552,11,1100,0.27,55,286233,3
7,2553,203,20300,5.02,43,286279,2
7,2557,698,69800,17.25,43,286240,2
7,2564,1027,102700,25.38,43,286240,4
7,2565,104,10400,2.57,43,286213,4
7,2570,743,74300,18.36,43,286240,3
7,2571,2,200,0.05,53,286213,4
7,2575,4,400,0.1,53,286213,2
7,2576,5,500,0.12,53,286213,3
7,2577,2,200,0.05,53,286313,4
7,2578,11,1100,0.27,53,286313,3
7,2580,54,5400,1.33,82,286213,1
7,2581,19,1900,0.47,53,286313,2
7,2587,1,100,0.02,82,286213,4
7,2588,27,2700,0.67,82,286213,2
7,2590,4,400,0.1,82,286213,3
7,2591,21,2100,0.52,53,286313,1
7,2595,146,14600,3.61,43,286233,2
7,2596,1,100,0.02,55,286213,2
7,2605,9,900,0.22,55,286233,4
7,2610,38,3800,0.94,43,286288,1
7,2613,15,1500,0.37,55,286288,1
7,2614,25,2500,0.62,43,286288,2
7,2619,111,11100,2.74,43,286287,4
7,2620,119,11900,2.94,43,286287,3
7,2621,487,48700,12.03,43,286287,1
7,2622,174,17400,4.3,43,286287,2
7,2623,18,1800,0.44,55,286288,2
7,2624,23,2300,0.57,43,286288,3
7,2627,19,1900,0.47,55,286288,3
7,2631,4,400,0.1,82,286264,1
7,2632,13,1300,0.32,82,286284,1
7,2639,1,100,0.02,82,286264,2
7,2653,6,600,0.15,41,286287,4
7,2654,708,70800,17.5,43,286240,1
7,2667,18,1800,0.44,41,286287,3
7,2668,28,2800,0.69,41,286287,2
7,2669,36,3600,0.89,21,286213,2
7,2670,20,2000,0.49,21,286213,1
7,2671,68,6800,1.68,21,286213,3
7,2675,111,11100,2.74,41,286287,1
7,2676,3,300,0.07,55,286288,4
7,2677,47,4700,1.16,21,286213,4
7,2678,128,12800,3.16,21,286264,3
7,2679,166,16600,4.1,21,286264,2
7,2684,25,2500,0.62,21,286264,4
7,2685,78,7800,1.93,21,286264,1
7,2695,17,1700,0.42,43,286288,4
7,2696,80,8000,1.98,41,286240,4
7,2705,34,3400,0.84,43,286212,4
7,2706,13,1300,0.32,43,286222,4
7,2707,53,5300,1.31,43,286233,4
7,2708,47,4700,1.16,41,286240,2
7,2709,26,2600,0.64,21,286284,1
7,2717,179,17900,4.42,43,286212,3
7,2718,305,30500,7.54,43,286212,2
7,2719,41,4100,1.01,43,286222,2
7,2720,36,3600,0.89,41,286240,1
7,2723,4,400,0.1,82,286240,4
7,2724,37,3700,0.91,82,286222,3
7,2725,17,1700,0.42,43,286222,1
7,2726,10,1000,0.25,55,286213,1
7,2736,4,400,0.1,82,286240,3
7,2737,77,7700,1.9,82,286222,2
7,2743,2,200,0.05,82,286240,2
7,2744,38,3800,0.94,82,286222,1
7,2745,41,4100,1.01,41,286240,3
7,2749,4,400,0.1,82,286240,1
7,2756,526,52600,13.0,43,286212,1
7,2767,7,700,0.17,41,286222,1
7,2777,5,500,0.12,41,286222,2
7,2790,4,400,0.1,82,286209,1
7,2791,15,1500,0.37,43,286222,3
7,2801,5,500,0.12,82,286209,2
7,2802,1,100,0.02,41,286222,3
7,2803,1,100,0.02,41,286288,3
7,2804,193,19300,4.77,43,286239,2
7,2818,12,1200,0.3,82,286212,3
7,2827,6,600,0.15,82,286222,4
7,2828,450,45000,11.12,43,286239,1
7,2829,155,15500,3.83,43,286239,3
7,2830,9,900,0.22,43,286264,4
7,2849,3,300,0.07,82,286212,4
7,2850,2,200,0.05,82,286287,1
7,2857,2,200,0.05,82,286287,2
7,2880,150,15000,3.71,43,286233,3
7,2889,3,300,0.07,82,286233,4
7,2890,22,2200,0.54,82,286233,3
7,2891,166,16600,4.1,82,286233,1
7,2898,50,5000,1.24,82,286233,2
7,2920,138,13800,3.41,43,286233,1
7,2929,159,15900,3.93,82,286239,1
7,2951,182,18200,4.5,43,286269,1
7,2980,9,900,0.22,82,286239,2
7,3018,113,11300,2.79,43,286269,2
7,3023,30,3000,0.74,19,286239,1
7,3032,122,12200,3.01,43,286239,4
7,3033,74,7400,1.83,20,286313,2
7,3045,12,1200,0.3,19,286239,2
7,3046,2,200,0.05,11,286209,3
7,3047,17,1700,0.42,20,286313,1
7,3056,22,2200,0.54,20,286269,2
7,3070,11,1100,0.27,19,286239,3
7,3071,22,2200,0.54,20,286269,3
7,3072,17,1700,0.42,20,286269,1
7,3073,28,2800,0.69,20,286313,3
7,3074,100,10000,2.47,21,286279,1
7,3077,2,200,0.05,19,286287,3
7,3078,12,1200,0.3,20,286209,3
7,3079,4,400,0.1,20,286213,3
7,3086,26,2600,0.64,20,286209,2
7,3087,208,20800,5.14,41,286279,2
7,3088,192,19200,4.74,41,286279,1
7,3089,4,400,0.1,19,286239,4
7,3090,55,5500,1.36,43,286279,3
7,3091,76,7600,1.88,21,286279,2
7,3094,22,2200,0.54,11,286287,1
7,3095,7,700,0.17,11,286287,2
7,3096,5,500,0.12,11,286287,3
7,3097,6,600,0.15,20,286269,4
7,3100,27,2700,0.67,20,286209,1
7,3101,1,100,0.02,20,286313,4
7,3102,24,2400,0.59,20,286279,2
7,3104,72,7200,1.78,43,286269,3
7,3105,47,4700,1.16,20,286279,1
7,3108,2,200,0.05,11,286239,3
7,3109,4,400,0.1,20,286279,3
7,3110,89,8900,2.2,81,286279,1
7,3116,1,100,0.02,43,286303,1
7,3120,1,100,0.02,43,286303,3
7,3121,1,100,0.02,11,286303,4
7,3122,57,5700,1.41,43,286269,4
7,3126,63,6300,1.56,41,286279,3
7,3127,15,1500,0.37,21,286279,3
7,3134,2,200,0.05,20,286209,4
7,3140,299,29900,7.39,43,2519932,1
7,3141,99,9900,2.45,91,2519932,1
7,3148,7,700,0.17,91,2519932,2
7,3152,19,1900,0.47,43,2519932,2
7,3156,2,200,0.05,81,286279,2
7,3166,8,800,0.2,43,2519932,3
7,3167,1,100,0.02,91,286209,1
7,3169,1,100,0.02,91,286209,3
7,3170,1,100,0.02,91,2519932,3
7,3172,4,400,0.1,43,2519932,4
7,3180,350,35000,8.65,43,286204,2
7,3181,29,2900,0.72,43,286204,4
7,3185,7,700,0.17,43,2399595,1
7,3186,433,43300,10.7,43,286204,1
7,3187,6,600,0.15,20,286240,3
7,3188,5,500,0.12,20,286240,2
7,3189,4,400,0.1,20,2399595,1
7,3190,8,800,0.2,82,2399595,1
7,3191,33,3300,0.82,82,286234,2
7,3192,20,2000,0.49,21,286234,1
7,3193,39,3900,0.96,21,286204,1
7,3194,81,8100,2.0,43,286204,3
7,3195,15,1500,0.37,20,286240,4
7,3196,1,100,0.02,20,286240,1
7,3197,7,700,0.17,20,2399595,2
7,3198,22,2200,0.54,82,286234,3
7,3200,14,1400,0.35,82,286234,1
7,3203,1,100,0.02,20,2399595,3
7,3204,8,800,0.2,82,2399595,2
7,3210,1,100,0.02,21,286234,2
7,3215,2,200,0.05,21,286234,3
7,3216,1,100,0.02,21,286204,3
7,3221,4,400,0.1,43,286249,1
7,3222,35,3500,0.86,41,286311,2
7,3223,61,6100,1.51,41,286311,1
7,3226,84,8400,2.08,43,286310,3
7,3227,3,300,0.07,21,286204,2
7,3231,131,13100,3.24,43,286310,4
7,3232,113,11300,2.79,43,286310,2
7,3233,10,1000,0.25,82,2399595,3
7,3234,22,2200,0.54,82,286204,1
7,3239,309,30900,7.64,43,286310,1
7,3241,6,600,0.15,33,286234,3
7,3242,35,3500,0.86,33,286234,2
7,3243,33,3300,0.82,33,2399595,2
7,3244,31,3100,0.77,33,286234,1
7,3245,9,900,0.22,21,286311,2
7,3249,15,1500,0.37,33,286240,2
7,3250,163,16300,4.03,33,2399595,1
7,3251,11,1100,0.27,33,2399595,4
7,3252,10,1000,0.25,21,286311,1
7,3261,22,2200,0.54,33,286240,3
7,3262,15,1500,0.37,33,2399595,3
7,3263,5,500,0.12,41,286311,3
7,3270,26,2600,0.64,33,286240,4
7,3279,11,1100,0.27,33,286240,1
7,3286,3,300,0.07,82,286204,2
7,3296,40,4000,0.99,33,286204,2
7,3323,108,10800,2.67,33,286204,1
7,3344,11,1100,0.27,91,286240,1
7,3352,8,800,0.2,91,286310,1
7,3362,120,12000,2.97,91,2519931,1
7,3375,56,5600,1.38,43,2519931,1
7,3398,6,600,0.15,33,286204,3
7,3419,16,1600,0.4,19,286311,2
7,3420,5,500,0.12,19,286311,1
7,3430,5,500,0.12,43,2399595,2
7,3431,110,11000,2.72,24,286204,2
7,3432,6,600,0.15,19,286311,3
7,3442,2,200,0.05,43,2399595,3
7,3443,11,1100,0.27,24,2399595,1
7,3444,276,27600,6.82,24,286204,1
7,3449,2,200,0.05,24,2399595,2
7,3450,54,5400,1.33,24,286204,3
7,3451,1,100,0.02,19,286311,4
7,3460,16,1600,0.4,19,286307,1
7,3466,25,2500,0.62,41,286212,1
7,3467,2,200,0.05,19,286307,3
7,3474,49,4900,1.21,24,286240,1
7,3475,8,800,0.2,19,286307,2
7,3476,1059,105900,26.17,41,2519931,1
7,3481,15,1500,0.37,24,286204,4
7,3482,3,300,0.07,41,286212,2
7,3487,1,100,0.02,53,286212,2
7,3488,6,600,0.15,53,286212,1
7,3489,2,200,0.05,53,286307,1
7,3493,12,1200,0.3,25,286240,3
7,3503,762,76200,18.83,41,2519932,1
7,3504,6,600,0.15,25,286240,2
7,3505,2,200,0.05,53,286307,2
7,3509,12,1200,0.3,24,286240,2
7,3518,1,100,0.02,25,286240,4
7,3519,6,600,0.15,24,286240,3
7,3531,6,600,0.15,24,286240,4
7,3538,8,800,0.2,25,286240,1
7,3546,11,1100,0.27,25,2519932,1
7,3553,7,700,0.17,41,2519932,3
7,3556,59,5900,1.46,85,286204,2
7,3563,125,12500,3.09,85,286204,1
7,3568,12,1200,0.3,85,286204,3
7,3579,34,3400,0.84,41,286301,3
7,3580,37,3700,0.91,43,286301,3
7,3581,41,4100,1.01,43,286301,2
7,3595,33,3300,0.82,41,286301,4
7,3607,30,3000,0.74,41,286301,2
7,3613,21,2100,0.52,41,2519932,2
7,3614,93,9300,2.3,43,286301,1
7,3619,36,3600,0.89,43,286301,4
7,3623,25,2500,0.62,41,286301,1
7,3631,3,300,0.07,41,2519932,4
7,3633,355,35500,8.77,85,286208,1
7,3634,194,19400,4.79,43,286208,1
7,3636,56,5600,1.38,85,286208,2
7,3637,2,200,0.05,85,286212,1
7,3640,2,200,0.05,85,286212,2
7,3643,113,11300,2.79,43,286208,2
7,3654,109,10900,2.69,43,286208,3
7,3655,96,9600,2.37,43,286208,4
7,3668,6,600,0.15,25,286301,4
7,3669,25,2500,0.62,25,286301,3
7,3670,6,600,0.15,25,286301,2
7,3672,3,300,0.07,25,2519932,3
7,3673,18,1800,0.44,25,286208,2
7,3674,13,1300,0.32,25,286208,3
7,3678,28,2800,0.69,25,286208,1
7,3682,1,100,0.02,25,286301,1
7,3683,44,4400,1.09,24,286208,2
7,3701,28,2800,0.69,24,286208,3
7,3710,56,5600,1.38,24,286208,1
7,3714,46,4600,1.14,82,286208,3
7,3720,10,1000,0.25,53,286208,3
7,3721,100,10000,2.47,82,286208,2
7,3722,444,44400,10.97,82,286208,1
7,3735,9,900,0.22,53,286240,3
7,3736,12,1200,0.3,53,286208,2
7,3749,11,1100,0.27,53,286240,2
7,3771,28,2800,0.69,53,286269,1
7,3772,7,700,0.17,53,286240,4
7,3773,8,800,0.2,53,286240,1
7,3774,3,300,0.07,53,286208,1
7,3782,6,600,0.15,53,286269,2
7,3783,27,2700,0.67,53,286269,3
7,3784,13,1300,0.32,24,286208,4
7,3788,1,100,0.02,43,2519931,2
7,3792,22,2200,0.54,41,2519931,2
7,3794,14,1400,0.35,41,2519931,3
7,3795,11,1100,0.27,41,2519931,4
7,3803,3,300,0.07,53,286269,4
7,3815,2,200,0.05,85,286208,3
7,3816,2,200,0.05,82,286208,4
7,3817,31,3100,0.77,55,286208,1
7,3829,8,800,0.2,55,286208,2
7,3876,3,300,0.07,43,2519931,3
7,3885,5,500,0.12,81,286208,2
7,3890,59,5900,1.46,81,286208,1
7,3901,27,2700,0.67,41,286208,1
7,3924,2,200,0.05,41,286208,2
8,2551,1260,126000,31.14,43,286226,1
8,2555,272,27200,6.72,43,286294,1
8,2558,160,16000,3.95,43,286222,1
8,2559,174,17400,4.3,43,286294,2
8,2612,768,76800,18.98,43,286284,1
8,2746,172,17200,4.25,43,286222,2
8,2750,495,49500,12.23,43,286284,2
8,2770,18,1800,0.44,43,286294,3
8,2780,22,2200,0.54,43,286222,3
8,2784,14,1400,0.35,43,286222,4
8,2785,1886,188600,46.6,43,286226,2
8,2793,187,18700,4.62,43,286284,3
8,2794,12,1200,0.3,43,286294,4
8,2795,1600,160000,39.54,43,286226,4
8,2796,1745,174500,43.12,43,286226,3
8,2808,119,11900,2.94,43,286284,4
8,2809,631,63100,15.59,41,286284,3
8,2810,2,200,0.05,41,286294,3
8,2811,2,200,0.05,41,286294,4
8,2813,26,2600,0.64,41,286222,3
8,2814,432,43200,10.67,41,286226,3
8,2815,221,22100,5.46,41,286226,4
8,2822,203,20300,5.02,41,286222,2
8,2823,1671,167100,41.29,41,286284,2
8,2824,734,73400,18.14,41,286226,2
8,2842,1960,196000,48.43,41,286284,1
8,2843,588,58800,14.53,41,286226,1
8,2861,56,5600,1.38,41,286222,1
8,2875,197,19700,4.87,41,286313,2
8,2876,197,19700,4.87,41,286313,1
8,2902,108,10800,2.67,43,286313,1
8,2947,158,15800,3.9,43,286313,2
8,2948,294,29400,7.26,41,286296,3
8,2988,907,90700,22.41,41,286296,2
8,3092,1,100,0.02,41,286313,3
8,3123,407,40700,10.06,41,286296,1
8,3136,285,28500,7.04,43,286296,1
8,3151,357,35700,8.82,43,286296,2
8,3175,16,1600,0.4,41,286279,1
8,3176,120,12000,2.97,43,286296,3
8,3182,12,1200,0.3,41,286279,2
8,3183,18,1800,0.44,43,286296,4
8,3201,1,100,0.02,20,286279,2
8,3205,2,200,0.05,20,286311,1
8,3206,84,8400,2.08,41,286311,1
8,3207,61,6100,1.51,41,286311,2
8,3217,5,500,0.12,41,286311,3
8,3228,31,3100,0.77,20,286284,1
8,3240,12,1200,0.3,20,286284,2
8,3246,81,8100,2.0,21,286255,3
8,3247,92,9200,2.27,43,286255,3
8,3253,52,5200,1.28,21,286311,1
8,3255,194,19400,4.79,21,286255,4
8,3256,147,14700,3.63,41,286255,3
8,3265,406,40600,10.03,43,286255,4
8,3266,1246,124600,30.79,41,286255,4
8,3267,182,18200,4.5,21,286212,2
8,3268,85,8500,2.1,21,286226,2
8,3269,30,3000,0.74,20,286226,1
8,3271,47,4700,1.16,21,286311,2
8,3272,681,68100,16.83,41,286212,1
8,3273,98,9800,2.42,21,286212,1
8,3274,18,1800,0.44,21,286227,1
8,3275,187,18700,4.62,41,286227,1
8,3276,548,54800,13.54,41,286227,2
8,3277,842,84200,20.81,41,286227,3
8,3278,1593,159300,39.36,41,286227,4
8,3283,53,5300,1.31,21,286255,2
8,3284,118,11800,2.92,21,286226,3
8,3285,37,3700,0.91,20,286226,2
8,3289,119,11900,2.94,43,286228,4
8,3290,770,77000,19.03,41,286212,2
8,3291,82,8200,2.03,21,286212,3
8,3292,46,4600,1.14,21,286226,1
8,3293,4,400,0.1,20,286212,1
8,3294,18,1800,0.44,20,286212,2
8,3297,62,6200,1.53,43,286311,2
8,3300,31,3100,0.77,43,286255,2
8,3301,8,800,0.2,21,286227,2
8,3302,26,2600,0.64,21,286227,4
8,3303,15,1500,0.37,21,286227,3
8,3304,20,2000,0.49,20,286226,3
8,3305,5,500,0.12,20,286212,3
8,3306,92,9200,2.27,43,286311,1
8,3307,38,3800,0.94,41,286210,1
8,3314,350,35000,8.65,41,286228,4
8,3315,275,27500,6.8,41,286212,3
8,3316,186,18600,4.6,20,286254,3
8,3317,10,1000,0.25,41,286210,2
8,3319,8,800,0.2,21,286228,3
8,3320,17,1700,0.42,21,286228,4
8,3321,120,12000,2.97,43,286227,2
8,3322,173,17300,4.27,20,286254,2
8,3324,12,1200,0.3,81,286210,2
8,3327,1,100,0.02,21,286228,1
8,3328,2,200,0.05,21,286228,2
8,3329,15,1500,0.37,21,286311,3
8,3330,17,1700,0.42,21,286284,2
8,3331,53,5300,1.31,81,286210,1
8,3332,7,700,0.17,43,286223,1
8,3333,72,7200,1.78,41,286255,2
8,3334,264,26400,6.52,43,286227,4
8,3335,1079,107900,26.66,41,286254,2
8,3337,19,1900,0.47,21,286223,1
8,3338,398,39800,9.83,43,286212,1
8,3339,62,6200,1.53,43,286227,1
8,3340,184,18400,4.55,43,286227,3
8,3341,16,1600,0.4,21,286223,2
8,3342,38,3800,0.94,43,286223,2
8,3343,805,80500,19.89,41,286254,3
8,3345,22,2200,0.54,43,286311,3
8,3348,32,3200,0.79,43,286223,3
8,3349,2,200,0.05,21,286223,3
8,3350,71,7100,1.75,21,286226,4
8,3351,98,9800,2.42,41,286228,3
8,3353,29,2900,0.72,21,286284,1
8,3354,23,2300,0.57,21,286210,2
8,3356,3133,313300,77.42,43,286254,2
8,3357,49,4900,1.21,41,286255,1
8,3358,74,7400,1.83,20,286254,4
8,3363,10,1000,0.25,21,286210,3
8,3364,23,2300,0.57,21,286210,1
8,3365,480,48000,11.86,41,286254,1
8,3366,1627,162700,40.2,43,286254,1
8,3367,2,200,0.05,43,286210,2
8,3368,1,100,0.02,41,286210,3
8,3371,2045,204500,50.53,43,286254,3
8,3372,207,20700,5.12,21,286254,2
8,3373,41,4100,1.01,41,286228,2
8,3377,1267,126700,31.31,43,286254,4
8,3378,150,15000,3.71,21,286254,1
8,3379,118,11800,2.92,20,286254,1
8,3382,59,5900,1.46,43,286228,3
8,3383,42,4200,1.04,81,286254,3
8,3384,31,3100,0.77,81,286254,2
8,3389,189,18900,4.67,21,286254,3
8,3390,28,2800,0.69,43,286228,2
